Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,Gender,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,OrderCount,DaySinceLastOrder,CashbackAmount,PreferredPaymentMode_Cash on Delivery,PreferredPaymentMode_Credit Card,PreferredPaymentMode_Debit Card,PreferredPaymentMode_E wallet,PreferredPaymentMode_UPI,PreferedOrderCat_Fashion,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Mobile,PreferedOrderCat_Mobile Phone,PreferedOrderCat_Others,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,Churn
0.32723342626612373,1.0,1.0,0.5410018069712943,1.0,0.5158877069369855,0.3314177018667068,1.0,0.44628257110801695,0.0,0.3800843498480049,0.43359714179992453,0.30497303194689007,0.5544654350624499,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.26627905994746626,0.0,0.0,0.5781702975295542,0.0,0.5158877069369855,0.5358248547702803,0.26856223196104734,0.44628257110801695,1.0,0.14879994738270597,0.43359714179992453,0.13873415175218956,0.5365828201649097,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.6271563232873953,0.0,1.0,0.9255893574896226,1.0,0.2638244727108349,0.5358248547702803,0.0,0.0,0.0,0.0,0.9575903627714505,0.41710260282618394,0.6377552795463243,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.26627905994746626,0.0,0.0,0.8649450357365709,0.0,0.2638244727108349,0.3314177018667068,1.0,0.0,0.0,0.47164148889616797,0.0,0.30497303194689007,0.5655985805239536,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.5369240778895747,0.0,0.0,0.5001337629392573,0.0,0.5158877069369855,0.7595564496140855,0.5212445090450826,0.27928780632495515,0.0,0.3800843498480049,0.0,0.6934577581623425,0.3145461503670458,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.5025733483009958,0.0,1.0,0.8113651501856685,0.0,0.5158877069369855,0.3314177018667068,1.0,0.5664187522455101,1.0,0.47164148889616797,0.0,0.6934577581623425,0.5311206206728594,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.5158877069369855,0.5358248547702803,0.5212445090450826,0.27928780632495515,0.0,0.14879994738270597,0.0,0.30497303194689007,0.324705145600668,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.4653375539720671,0.0,0.0,0.5781702975295542,0.0,0.2638244727108349,0.3314177018667068,1.0,0.6605592592601682,0.0,0.14879994738270597,0.0,0.30497303194689007,0.3013603312110775,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.5369240778895747,0.0,0.0,0.11267461150060187,1.0,0.2638244727108349,0.3314177018667068,1.0,0.44628257110801695,0.0,0.871565579623347,0.0,0.0,0.2910621716591866,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.6539545055830691,0.0,0.0,0.5781702975295542,1.0,0.2638244727108349,0.5358248547702803,0.26856223196104734,0.0,1.0,0.7870845156034214,0.43359714179992453,0.41710260282618394,0.30066450961973346,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.3790186733149399,0.0,0.0,0.6122046841700446,1.0,0.7606045977627898,0.5358248547702803,0.76413692960189,0.6605592592601682,0.0,0.14879994738270597,0.43359714179992453,0.13873415175218956,0.8775006088438924,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9694759798049326,1.0,0.0,0.3468347477196321,0.0,0.5158877069369855,0.7595564496140855,1.0,0.9125916787863482,0.0,0.47164148889616797,0.897385238499883,0.41710260282618394,0.8891208294193369,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.5988808343068042,0.0,0.0,0.9887068598347553,0.0,0.2638244727108349,0.3314177018667068,0.0,0.5664187522455101,0.0,0.6828727601396345,0.0,0.6934577581623425,0.4370107504435863,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.7919705852434653,0.0,0.0,0.9999999999999998,0.0,0.5158877069369855,0.5358248547702803,0.0,0.7381031712929763,1.0,0.7378467400501982,0.43359714179992453,0.41710260282618394,0.6325018265316772,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.5369240778895747,0.0,0.0,0.2810643335035239,1.0,0.5158877069369855,0.3314177018667068,0.5212445090450826,0.44628257110801695,0.0,0.3800843498480049,0.0,0.30497303194689007,0.28880075148731854,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.7038152962519832,0.0,0.0,0.5410018069712943,0.0,0.7606045977627898,0.7595564496140855,0.76413692960189,0.8616130938463311,1.0,0.5512640961832886,0.43359714179992453,0.41710260282618394,0.516021292140695,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.08345089809434919,0.0,1.0,0.3468347477196321,1.0,0.5158877069369855,0.3314177018667068,0.76413692960189,0.27928780632495515,0.0,0.7378467400501982,0.0,0.0,0.31854712451727374,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.5369240778895747,0.0,0.0,0.2810643335035239,0.0,0.2638244727108349,0.3314177018667068,0.76413692960189,0.27928780632495515,0.0,0.0,0.0,0.30497303194689007,0.29662874438993836,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.5689001898932886,1.0,0.0,0.9392045515730711,1.0,0.5158877069369855,0.5358248547702803,0.76413692960189,0.9125916787863482,0.0,0.5512640961832886,0.43359714179992453,0.7878836986291735,0.5035660856556379,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.5689001898932886,1.0,0.0,0.9887068598347553,0.0,0.2638244727108349,0.3314177018667068,0.76413692960189,0.27928780632495515,1.0,0.14879994738270597,0.9575903627714505,0.41710260282618394,0.6314233030650941,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.26627905994746626,0.0,1.0,0.9648799066623124,0.0,0.5158877069369855,0.3314177018667068,0.0,0.8616130938463311,0.0,0.9080595268853209,0.897385238499883,0.6934577581623425,0.40371568729777674,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.9537044852303793,0.0,0.0,0.5001337629392573,0.0,0.5158877069369855,0.5358248547702803,1.0,0.7381031712929763,0.0,0.47164148889616797,0.43359714179992453,0.41710260282618394,0.981317190272414,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.26627905994746626,0.0,1.0,0.5781702975295542,0.0,0.5158877069369855,0.3314177018667068,0.76413692960189,0.27928780632495515,0.0,0.6828727601396345,0.0,0.0,0.30532651428173807,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.3790186733149399,0.0,0.5,0.6122046841700446,1.0,0.7606045977627898,0.1503580653125517,0.76413692960189,1.0,0.0,0.7378467400501982,0.43359714179992453,0.41710260282618394,0.37953588699857355,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.8121015259711926,0.0,0.0,0.3468347477196321,0.0,0.5158877069369855,0.5358248547702803,0.5212445090450826,0.8616130938463311,0.0,0.47164148889616797,0.43359714179992453,0.30497303194689007,0.9275649723410917,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.26627905994746626,0.0,1.0,0.6725770162531208,0.0,0.5158877069369855,0.7595564496140855,0.5212445090450826,1.0,0.0,0.14879994738270597,0.43359714179992453,0.5763515152667342,0.5103503461712416,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.5988808343068042,1.0,1.0,0.2810643335035239,0.0,0.2638244727108349,0.5358248547702803,0.0,0.5664187522455101,0.0,0.6828727601396345,0.897385238499883,0.5763515152667342,0.4018021779215809,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.8121015259711926,1.0,0.0,0.7915599412628918,0.0,0.5158877069369855,0.0,0.5212445090450826,0.27928780632495515,1.0,0.7378467400501982,0.43359714179992453,0.6934577581623425,0.3954702014403506,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.5025733483009958,1.0,0.0,0.9114034254627763,0.0,0.5158877069369855,0.7595564496140855,0.0,0.44628257110801695,1.0,0.5512640961832886,0.897385238499883,0.9038551464944324,0.5061058344640433,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,0.0,0.5781702975295542,0.0,0.2638244727108349,0.3314177018667068,0.5212445090450826,0.27928780632495515,0.0,0.7870845156034214,0.0,0.0,0.30188219740458544,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.08345089809434919,0.0,0.0,0.5410018069712943,0.0,0.5158877069369855,0.5358248547702803,1.0,0.5664187522455101,0.0,0.14879994738270597,0.43359714179992453,0.5041695883777173,0.40914309571025986,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.5988808343068042,0.0,0.0,0.2810643335035239,0.0,0.2638244727108349,0.3314177018667068,0.5212445090450826,0.95839731505615,0.0,0.3800843498480049,0.0,0.0,0.44716974567720835,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.7919705852434653,0.0,1.0,0.2810643335035239,0.0,0.5158877069369855,0.3314177018667068,0.0,0.6605592592601682,1.0,0.14879994738270597,0.0,0.41710260282618394,0.5798977142260724,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.26627905994746626,0.0,1.0,0.7706137611203678,0.0,0.5158877069369855,0.5358248547702803,1.0,0.44628257110801695,0.0,0.0,0.0,0.6934577581623425,0.4675921093831541,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.08345089809434919,0.0,1.0,0.6435532549992125,1.0,0.7606045977627898,0.5358248547702803,1.0,0.27928780632495515,1.0,0.6828727601396345,0.43359714179992453,0.5041695883777173,0.5922833385519952,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.08345089809434919,0.0,0.0,0.4041674809283593,0.0,0.5158877069369855,0.1503580653125517,0.0,0.44628257110801695,0.0,0.9080595268853209,0.43359714179992453,0.742857842578101,0.4599380718783703,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.5025733483009958,0.0,0.0,0.2042977944933173,1.0,0.5158877069369855,0.7595564496140855,0.76413692960189,0.804107773881648,0.0,0.6828727601396345,0.43359714179992453,0.41710260282618394,0.4207633162857043,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.5689001898932886,0.0,0.0,0.881134519545052,0.0,0.5158877069369855,0.1503580653125517,1.0,0.27928780632495515,1.0,0.14879994738270597,0.0,0.6934577581623425,0.3431792088508505,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.08345089809434919,1.0,0.0,0.9999999999999998,1.0,0.5158877069369855,0.7595564496140855,0.5212445090450826,0.44628257110801695,0.0,0.9080595268853209,0.7290682902322441,0.7878836986291735,0.4629996868802839,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.3790186733149399,1.0,0.0,0.2042977944933173,0.0,0.5158877069369855,0.3314177018667068,1.0,0.6605592592601682,0.0,0.3800843498480049,0.0,0.30497303194689007,0.3613749434644957,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.08345089809434919,1.0,0.0,0.5781702975295542,0.0,0.7606045977627898,0.5358248547702803,0.0,0.44628257110801695,0.0,0.8314287134743665,0.8560935883214835,0.742857842578101,0.3955745746790522,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.6794579075840486,0.0,1.0,0.3468347477196321,0.0,0.2638244727108349,0.5358248547702803,0.76413692960189,0.44628257110801695,0.0,0.0,0.0,0.5041695883777173,0.5301464704449779,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.5689001898932886,1.0,0.0,0.8479699185732559,1.0,0.7606045977627898,0.5358248547702803,0.26856223196104734,0.44628257110801695,0.0,0.3800843498480049,0.43359714179992453,0.742857842578101,0.38106669449953023,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.9694759798049326,0.0,0.5,0.5781702975295542,0.0,0.2638244727108349,0.3314177018667068,0.76413692960189,0.804107773881648,0.0,0.47164148889616797,0.897385238499883,0.6934577581623425,0.9051595170998157,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.8688617944972685,0.0,1.0,0.11267461150060187,1.0,0.5158877069369855,0.3314177018667068,0.0,0.5664187522455101,0.0,0.47164148889616797,0.0,0.6385293985921616,0.8982013011863759,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.5025733483009958,1.0,0.5,0.6995706846098113,0.0,0.5158877069369855,0.7595564496140855,0.76413692960189,0.7381031712929763,0.0,0.14879994738270597,0.43359714179992453,0.7878836986291735,0.4623734474480743,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.6794579075840486,0.0,0.0,0.45483990889111436,1.0,0.5158877069369855,0.5358248547702803,0.5212445090450826,0.44628257110801695,0.0,0.47164148889616797,0.9804436656930824,0.8293501917565471,0.9683401175938489,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.0,0.0,1.0,0.45483990889111436,1.0,0.5158877069369855,0.3314177018667068,0.5212445090450826,0.27928780632495515,1.0,0.27374470014097696,0.0,0.0,0.3183731691194377,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
0.0,0.0,1.0,0.9770091775287544,0.0,0.5158877069369855,0.3314177018667068,0.76413692960189,0.27928780632495515,0.0,0.7870845156034214,0.0,0.5041695883777173,0.4373934523188254,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.5025733483009958,1.0,0.0,0.2810643335035239,0.0,0.2638244727108349,0.3314177018667068,0.0,0.44628257110801695,0.0,0.3800843498480049,0.0,0.6934577581623425,0.4196500017395539,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.3790186733149399,0.0,0.0,0.5001337629392573,0.0,0.5158877069369855,0.3314177018667068,0.5212445090450826,0.5664187522455101,0.0,0.7870845156034214,0.0,0.5041695883777173,0.3248791009985039,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.8121015259711926,0.0,0.0,0.7706137611203678,1.0,0.7606045977627898,0.5358248547702803,0.76413692960189,1.0,1.0,0.7378467400501982,0.8024847468909808,0.5041695883777173,0.4788296280833594,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
0.4653375539720671,0.0,0.0,0.6435532549992125,0.0,0.5158877069369855,0.5358248547702803,0.26856223196104734,0.27928780632495515,0.0,0.3800843498480049,0.8024847468909808,0.8678560213324775,0.4029154924677312,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.08345089809434919,0.0,1.0,0.5001337629392573,1.0,0.5158877069369855,0.5358248547702803,0.5212445090450826,0.44628257110801695,1.0,0.3800843498480049,0.43359714179992453,0.13873415175218956,0.40535086803743514,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.8688617944972685,0.0,1.0,0.0,0.0,0.2638244727108349,0.3314177018667068,0.5212445090450826,0.6605592592601682,1.0,0.47164148889616797,0.0,0.0,0.8917301603868768,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.8505009073814154,0.0,0.0,0.8966018730606946,1.0,0.5158877069369855,0.3314177018667068,0.76413692960189,0.5664187522455101,0.0,0.5512640961832886,0.0,0.30497303194689007,0.7902097902097901,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.9040986952745125,0.0,1.0,0.7706137611203678,1.0,0.5158877069369855,0.5358248547702803,0.0,0.7381031712929763,0.0,0.14879994738270597,0.43359714179992453,0.742857842578101,0.47789026893504505,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.6271563232873953,0.0,0.0,0.9999999999999998,0.0,0.5158877069369855,0.5358248547702803,0.0,0.6605592592601682,0.0,0.7378467400501982,0.43359714179992453,0.742857842578101,0.5239884493615836,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.5025733483009958,0.0,0.0,0.83013724552918,0.0,0.2638244727108349,0.0,1.0,0.27928780632495515,0.0,0.0,0.0,0.8293501917565471,0.4003757436593257,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.5369240778895747,0.0,0.0,0.8649450357365709,0.0,0.5158877069369855,0.3314177018667068,0.5212445090450826,0.0,0.0,0.3800843498480049,0.0,0.30497303194689007,0.2982291340500296,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.42450264613045174,1.0,1.0,0.7915599412628918,1.0,0.2638244727108349,0.3314177018667068,0.0,0.27928780632495515,1.0,0.9719156541854517,0.0,0.30497303194689007,0.4059423163900775,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.08345089809434919,0.0,0.5,0.5410018069712943,0.0,0.7606045977627898,0.5358248547702803,1.0,0.7381031712929763,1.0,0.9080595268853209,0.43359714179992453,0.41710260282618394,0.3782834081341543,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
0.6794579075840486,0.0,0.0,0.3468347477196321,0.0,0.5158877069369855,0.7595564496140855,0.5212445090450826,0.5664187522455101,0.0,0.47164148889616797,0.6200038569056255,0.41710260282618394,0.4038896426956128,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.4653375539720671,0.0,0.0,0.9887068598347553,0.0,0.7606045977627898,0.5358248547702803,0.5212445090450826,0.44628257110801695,1.0,0.27374470014097696,0.8560935883214835,0.742857842578101,0.4873186514977559,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.08345089809434919,1.0,0.5,0.6122046841700446,1.0,0.7606045977627898,0.7595564496140855,0.0,0.8616130938463311,0.0,0.14879994738270597,0.43359714179992453,0.41710260282618394,0.3820060536478447,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
0.4653375539720671,0.0,0.0,0.7706137611203678,1.0,0.5158877069369855,0.3314177018667068,0.0,0.27928780632495515,0.0,0.0,0.0,0.5763515152667342,0.49674703406046683,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.5689001898932886,0.0,0.0,0.5410018069712943,0.0,0.5158877069369855,0.3314177018667068,1.0,0.7381031712929763,1.0,0.871565579623347,0.0,0.5041695883777173,0.36822878613923393,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.7038152962519832,0.0,0.0,0.5001337629392573,0.0,0.2638244727108349,0.3314177018667068,1.0,0.95839731505615,0.0,0.27374470014097696,0.43359714179992453,0.6934577581623425,0.6835751313363253,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.08345089809434919,1.0,0.0,0.4041674809283593,1.0,0.5158877069369855,0.5358248547702803,0.5212445090450826,0.44628257110801695,0.0,0.27374470014097696,0.9304146348910338,0.742857842578101,0.44824826914379146,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.6271563232873953,1.0,0.0,0.4041674809283593,1.0,0.2638244727108349,0.3314177018667068,0.5212445090450826,0.0,0.0,0.27374470014097696,0.6200038569056255,0.742857842578101,0.3946004244511706,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.7919705852434653,0.0,0.0,0.11267461150060187,0.0,0.5158877069369855,0.3314177018667068,1.0,0.8616130938463311,0.0,0.5512640961832886,0.0,0.41710260282618394,0.546080784886755,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,1.0,1.0,0.11267461150060187,0.0,0.5158877069369855,0.3314177018667068,0.5212445090450826,0.5664187522455101,0.0,0.47164148889616797,0.0,0.30497303194689007,0.32039105173433535,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.9849015684123343,0.0,0.0,0.9255893574896226,0.0,0.7606045977627898,0.5358248547702803,0.76413692960189,0.7381031712929763,1.0,0.27374470014097696,0.43359714179992453,0.8293501917565471,0.7724315485509514,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.08345089809434919,0.0,0.0,0.3468347477196321,0.0,0.7606045977627898,0.5358248547702803,0.5212445090450826,0.5664187522455101,0.0,0.14879994738270597,0.43359714179992453,0.13873415175218956,0.4274084124830393,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
